Request id,Pickup point,Drop Point,Driver id,Status,Request Date,Request Time,Request Time of Day,Request Day,Drop Date,Drop Time,Drop Day
5369,Airport,City,NA,No Cars Available,14-07-2016,23:39:00,Night,Thursday,NA,NA,NA
5371,Airport,City,NA,No Cars Available,14-07-2016,23:41:00,Night,Thursday,NA,NA,NA
5375,Airport,City,NA,No Cars Available,14-07-2016,23:42:00,Night,Thursday,NA,NA,NA
5376,City,Aiport,NA,No Cars Available,14-07-2016,23:43:00,Night,Thursday,NA,NA,NA
5378,Airport,City,NA,No Cars Available,14-07-2016,23:52:00,Night,Thursday,NA,NA,NA
6765,Airport,City,NA,No Cars Available,15-07-2016,00:09:00,Early Morning,Friday,NA,NA,NA
5388,Airport,City,NA,No Cars Available,15-07-2016,00:19:00,Early Morning,Friday,NA,NA,NA
5387,City,Aiport,NA,No Cars Available,15-07-2016,00:19:00,Early Morning,Friday,NA,NA,NA
5389,Airport,City,NA,No Cars Available,15-07-2016,00:20:00,Early Morning,Friday,NA,NA,NA
5386,City,Aiport,NA,No Cars Available,15-07-2016,00:20:00,Early Morning,Friday,NA,NA,NA
5390,Airport,City,NA,No Cars Available,15-07-2016,00:26:00,Early Morning,Friday,NA,NA,NA
5391,City,Aiport,NA,No Cars Available,15-07-2016,00:26:00,Early Morning,Friday,NA,NA,NA
5393,Airport,City,NA,No Cars Available,15-07-2016,00:30:00,Early Morning,Friday,NA,NA,NA
5397,City,Aiport,NA,No Cars Available,15-07-2016,00:52:00,Early Morning,Friday,NA,NA,NA
5395,Airport,City,NA,No Cars Available,15-07-2016,00:53:00,Early Morning,Friday,NA,NA,NA
5398,City,Aiport,NA,No Cars Available,15-07-2016,01:02:00,Early Morning,Friday,NA,NA,NA
5401,City,Aiport,NA,No Cars Available,15-07-2016,01:04:00,Early Morning,Friday,NA,NA,NA
5403,Airport,City,NA,No Cars Available,15-07-2016,01:14:00,Early Morning,Friday,NA,NA,NA
5405,Airport,City,NA,No Cars Available,15-07-2016,01:20:00,Early Morning,Friday,NA,NA,NA
5406,City,Aiport,NA,No Cars Available,15-07-2016,01:27:00,Early Morning,Friday,NA,NA,NA
5407,Airport,City,NA,No Cars Available,15-07-2016,01:31:00,Early Morning,Friday,NA,NA,NA
5408,City,Aiport,NA,No Cars Available,15-07-2016,01:37:00,Early Morning,Friday,NA,NA,NA
5411,Airport,City,NA,No Cars Available,15-07-2016,01:43:00,Early Morning,Friday,NA,NA,NA
5412,Airport,City,NA,No Cars Available,15-07-2016,01:49:00,Early Morning,Friday,NA,NA,NA
5413,Airport,City,NA,No Cars Available,15-07-2016,01:50:00,Early Morning,Friday,NA,NA,NA
5414,Airport,City,NA,No Cars Available,15-07-2016,01:51:00,Early Morning,Friday,NA,NA,NA
5415,City,Aiport,NA,No Cars Available,15-07-2016,01:51:00,Early Morning,Friday,NA,NA,NA
5416,City,Aiport,NA,No Cars Available,15-07-2016,01:53:00,Early Morning,Friday,NA,NA,NA
5417,Airport,City,NA,No Cars Available,15-07-2016,01:59:00,Early Morning,Friday,NA,NA,NA
5420,Airport,City,NA,No Cars Available,15-07-2016,02:09:00,Early Morning,Friday,NA,NA,NA
5427,City,Aiport,NA,No Cars Available,15-07-2016,02:20:00,Early Morning,Friday,NA,NA,NA
5426,Airport,City,NA,No Cars Available,15-07-2016,02:22:00,Early Morning,Friday,NA,NA,NA
5429,Airport,City,NA,No Cars Available,15-07-2016,02:38:00,Early Morning,Friday,NA,NA,NA
5433,City,Aiport,NA,No Cars Available,15-07-2016,02:41:00,Early Morning,Friday,NA,NA,NA
5432,Airport,City,NA,No Cars Available,15-07-2016,02:42:00,Early Morning,Friday,NA,NA,NA
5438,City,Aiport,NA,No Cars Available,15-07-2016,02:59:00,Early Morning,Friday,NA,NA,NA
5436,City,Aiport,NA,No Cars Available,15-07-2016,02:59:00,Early Morning,Friday,NA,NA,NA
5443,City,Aiport,NA,No Cars Available,15-07-2016,03:03:00,Early Morning,Friday,NA,NA,NA
5441,City,Aiport,NA,No Cars Available,15-07-2016,03:06:00,Early Morning,Friday,NA,NA,NA
5445,Airport,City,NA,No Cars Available,15-07-2016,03:07:00,Early Morning,Friday,NA,NA,NA
5442,Airport,City,NA,No Cars Available,15-07-2016,03:08:00,Early Morning,Friday,NA,NA,NA
5439,City,Aiport,NA,No Cars Available,15-07-2016,03:13:00,Early Morning,Friday,NA,NA,NA
5449,City,Aiport,NA,No Cars Available,15-07-2016,03:18:00,Early Morning,Friday,NA,NA,NA
5447,City,Aiport,NA,No Cars Available,15-07-2016,03:19:00,Early Morning,Friday,NA,NA,NA
5450,City,Aiport,NA,No Cars Available,15-07-2016,03:21:00,Early Morning,Friday,NA,NA,NA
5451,Airport,City,NA,No Cars Available,15-07-2016,03:25:00,Early Morning,Friday,NA,NA,NA
5446,City,Aiport,NA,No Cars Available,15-07-2016,03:25:00,Early Morning,Friday,NA,NA,NA
5452,Airport,City,NA,No Cars Available,15-07-2016,03:28:00,Early Morning,Friday,NA,NA,NA
5456,Airport,City,NA,No Cars Available,15-07-2016,03:45:00,Early Morning,Friday,NA,NA,NA
5454,Airport,City,NA,No Cars Available,15-07-2016,03:47:00,Early Morning,Friday,NA,NA,NA
5458,Airport,City,NA,No Cars Available,15-07-2016,04:00:00,Early Morning,Friday,NA,NA,NA
5459,Airport,City,NA,No Cars Available,15-07-2016,04:03:00,Early Morning,Friday,NA,NA,NA
5461,Airport,City,NA,No Cars Available,15-07-2016,04:10:00,Early Morning,Friday,NA,NA,NA
5462,Airport,City,NA,No Cars Available,15-07-2016,04:20:00,Early Morning,Friday,NA,NA,NA
5463,Airport,City,NA,No Cars Available,15-07-2016,04:20:00,Early Morning,Friday,NA,NA,NA
5464,City,Aiport,NA,No Cars Available,15-07-2016,04:21:00,Early Morning,Friday,NA,NA,NA
5465,Airport,City,NA,No Cars Available,15-07-2016,04:29:00,Early Morning,Friday,NA,NA,NA
5466,Airport,City,NA,No Cars Available,15-07-2016,04:31:00,Early Morning,Friday,NA,NA,NA
5468,City,Aiport,NA,No Cars Available,15-07-2016,04:37:00,Early Morning,Friday,NA,NA,NA
5467,City,Aiport,NA,No Cars Available,15-07-2016,04:42:00,Early Morning,Friday,NA,NA,NA
5490,City,Aiport,NA,No Cars Available,15-07-2016,04:50:00,Early Morning,Friday,NA,NA,NA
5483,Airport,City,NA,No Cars Available,15-07-2016,04:51:00,Early Morning,Friday,NA,NA,NA
5482,City,Aiport,NA,No Cars Available,15-07-2016,04:51:00,Early Morning,Friday,NA,NA,NA
5485,Airport,City,NA,No Cars Available,15-07-2016,04:54:00,Early Morning,Friday,NA,NA,NA
5491,City,Aiport,NA,No Cars Available,15-07-2016,04:56:00,Early Morning,Friday,NA,NA,NA
5492,City,Aiport,NA,No Cars Available,15-07-2016,05:01:00,Early Morning,Friday,NA,NA,NA
5504,City,Aiport,NA,No Cars Available,15-07-2016,05:05:00,Early Morning,Friday,NA,NA,NA
5507,City,Aiport,NA,No Cars Available,15-07-2016,05:07:00,Early Morning,Friday,NA,NA,NA
5509,City,Aiport,NA,No Cars Available,15-07-2016,05:08:00,Early Morning,Friday,NA,NA,NA
5516,City,Aiport,NA,No Cars Available,15-07-2016,05:09:00,Early Morning,Friday,NA,NA,NA
5527,City,Aiport,NA,No Cars Available,15-07-2016,05:17:00,Early Morning,Friday,NA,NA,NA
5530,City,Aiport,NA,No Cars Available,15-07-2016,05:19:00,Early Morning,Friday,NA,NA,NA
5528,City,Aiport,NA,No Cars Available,15-07-2016,05:19:00,Early Morning,Friday,NA,NA,NA
5523,City,Aiport,NA,No Cars Available,15-07-2016,05:20:00,Early Morning,Friday,NA,NA,NA
5532,City,Aiport,NA,No Cars Available,15-07-2016,05:22:00,Early Morning,Friday,NA,NA,NA
5539,City,Aiport,NA,No Cars Available,15-07-2016,05:25:00,Early Morning,Friday,NA,NA,NA
5542,City,Aiport,NA,No Cars Available,15-07-2016,05:28:00,Early Morning,Friday,NA,NA,NA
5541,City,Aiport,NA,No Cars Available,15-07-2016,05:28:00,Early Morning,Friday,NA,NA,NA
5546,City,Aiport,NA,No Cars Available,15-07-2016,05:33:00,Early Morning,Friday,NA,NA,NA
5550,City,Aiport,NA,No Cars Available,15-07-2016,05:33:00,Early Morning,Friday,NA,NA,NA
5561,City,Aiport,NA,No Cars Available,15-07-2016,05:40:00,Early Morning,Friday,NA,NA,NA
5562,Airport,City,NA,No Cars Available,15-07-2016,05:43:00,Early Morning,Friday,NA,NA,NA
5563,City,Aiport,NA,No Cars Available,15-07-2016,05:45:00,Early Morning,Friday,NA,NA,NA
5567,City,Aiport,NA,No Cars Available,15-07-2016,05:48:00,Early Morning,Friday,NA,NA,NA
5571,City,Aiport,NA,No Cars Available,15-07-2016,05:52:00,Early Morning,Friday,NA,NA,NA
5589,City,Aiport,NA,No Cars Available,15-07-2016,05:54:00,Early Morning,Friday,NA,NA,NA
5574,City,Aiport,NA,No Cars Available,15-07-2016,05:55:00,Early Morning,Friday,NA,NA,NA
5579,City,Aiport,NA,No Cars Available,15-07-2016,05:56:00,Early Morning,Friday,NA,NA,NA
5588,City,Aiport,NA,No Cars Available,15-07-2016,05:58:00,Early Morning,Friday,NA,NA,NA
5593,City,Aiport,NA,No Cars Available,15-07-2016,06:02:00,Morning,Friday,NA,NA,NA
5599,City,Aiport,NA,No Cars Available,15-07-2016,06:09:00,Morning,Friday,NA,NA,NA
5601,Airport,City,NA,No Cars Available,15-07-2016,06:09:00,Morning,Friday,NA,NA,NA
5595,City,Aiport,NA,No Cars Available,15-07-2016,06:10:00,Morning,Friday,NA,NA,NA
5602,City,Aiport,NA,No Cars Available,15-07-2016,06:10:00,Morning,Friday,NA,NA,NA
5592,City,Aiport,NA,No Cars Available,15-07-2016,06:10:00,Morning,Friday,NA,NA,NA
5610,City,Aiport,NA,No Cars Available,15-07-2016,06:16:00,Morning,Friday,NA,NA,NA
5607,City,Aiport,NA,No Cars Available,15-07-2016,06:18:00,Morning,Friday,NA,NA,NA
5616,City,Aiport,NA,No Cars Available,15-07-2016,06:21:00,Morning,Friday,NA,NA,NA
5611,City,Aiport,NA,No Cars Available,15-07-2016,06:21:00,Morning,Friday,NA,NA,NA
5624,City,Aiport,NA,No Cars Available,15-07-2016,06:29:00,Morning,Friday,NA,NA,NA
5625,City,Aiport,NA,No Cars Available,15-07-2016,06:31:00,Morning,Friday,NA,NA,NA
5620,City,Aiport,NA,No Cars Available,15-07-2016,06:34:00,Morning,Friday,NA,NA,NA
5633,City,Aiport,NA,No Cars Available,15-07-2016,06:41:00,Morning,Friday,NA,NA,NA
5670,City,Aiport,NA,No Cars Available,15-07-2016,06:57:00,Morning,Friday,NA,NA,NA
5657,City,Aiport,NA,No Cars Available,15-07-2016,07:01:00,Morning,Friday,NA,NA,NA
5669,City,Aiport,NA,No Cars Available,15-07-2016,07:02:00,Morning,Friday,NA,NA,NA
5658,City,Aiport,NA,No Cars Available,15-07-2016,07:03:00,Morning,Friday,NA,NA,NA
5667,City,Aiport,NA,No Cars Available,15-07-2016,07:07:00,Morning,Friday,NA,NA,NA
5680,City,Aiport,NA,No Cars Available,15-07-2016,07:08:00,Morning,Friday,NA,NA,NA
5684,City,Aiport,NA,No Cars Available,15-07-2016,07:19:00,Morning,Friday,NA,NA,NA
5695,City,Aiport,NA,No Cars Available,15-07-2016,07:26:00,Morning,Friday,NA,NA,NA
5692,Airport,City,NA,No Cars Available,15-07-2016,07:27:00,Morning,Friday,NA,NA,NA
5693,City,Aiport,NA,No Cars Available,15-07-2016,07:27:00,Morning,Friday,NA,NA,NA
5722,City,Aiport,NA,No Cars Available,15-07-2016,07:39:00,Morning,Friday,NA,NA,NA
5712,City,Aiport,NA,No Cars Available,15-07-2016,07:39:00,Morning,Friday,NA,NA,NA
5721,City,Aiport,NA,No Cars Available,15-07-2016,07:41:00,Morning,Friday,NA,NA,NA
5727,City,Aiport,NA,No Cars Available,15-07-2016,07:41:00,Morning,Friday,NA,NA,NA
5725,City,Aiport,NA,No Cars Available,15-07-2016,07:42:00,Morning,Friday,NA,NA,NA
5726,City,Aiport,NA,No Cars Available,15-07-2016,07:46:00,Morning,Friday,NA,NA,NA
5739,City,Aiport,NA,No Cars Available,15-07-2016,07:50:00,Morning,Friday,NA,NA,NA
5744,City,Aiport,NA,No Cars Available,15-07-2016,07:55:00,Morning,Friday,NA,NA,NA
5745,City,Aiport,NA,No Cars Available,15-07-2016,07:58:00,Morning,Friday,NA,NA,NA
5747,City,Aiport,NA,No Cars Available,15-07-2016,07:58:00,Morning,Friday,NA,NA,NA
5743,City,Aiport,NA,No Cars Available,15-07-2016,07:59:00,Morning,Friday,NA,NA,NA
5758,City,Aiport,NA,No Cars Available,15-07-2016,08:06:00,Morning,Friday,NA,NA,NA
5770,Airport,City,NA,No Cars Available,15-07-2016,08:16:00,Morning,Friday,NA,NA,NA
5762,City,Aiport,NA,No Cars Available,15-07-2016,08:23:00,Morning,Friday,NA,NA,NA
5773,City,Aiport,NA,No Cars Available,15-07-2016,08:24:00,Morning,Friday,NA,NA,NA
5776,City,Aiport,NA,No Cars Available,15-07-2016,08:25:00,Morning,Friday,NA,NA,NA
5777,City,Aiport,NA,No Cars Available,15-07-2016,08:27:00,Morning,Friday,NA,NA,NA
5779,City,Aiport,NA,No Cars Available,15-07-2016,08:27:00,Morning,Friday,NA,NA,NA
5797,City,Aiport,NA,No Cars Available,15-07-2016,08:39:00,Morning,Friday,NA,NA,NA
5803,City,Aiport,NA,No Cars Available,15-07-2016,08:40:00,Morning,Friday,NA,NA,NA
5796,City,Aiport,NA,No Cars Available,15-07-2016,08:40:00,Morning,Friday,NA,NA,NA
5804,City,Aiport,NA,No Cars Available,15-07-2016,08:42:00,Morning,Friday,NA,NA,NA
5813,City,Aiport,NA,No Cars Available,15-07-2016,08:46:00,Morning,Friday,NA,NA,NA
5810,City,Aiport,NA,No Cars Available,15-07-2016,08:46:00,Morning,Friday,NA,NA,NA
5818,City,Aiport,NA,No Cars Available,15-07-2016,08:49:00,Morning,Friday,NA,NA,NA
5819,City,Aiport,NA,No Cars Available,15-07-2016,08:49:00,Morning,Friday,NA,NA,NA
5837,City,Aiport,NA,No Cars Available,15-07-2016,08:59:00,Morning,Friday,NA,NA,NA
5829,City,Aiport,NA,No Cars Available,15-07-2016,09:01:00,Morning,Friday,NA,NA,NA
5845,City,Aiport,NA,No Cars Available,15-07-2016,09:06:00,Morning,Friday,NA,NA,NA
5841,City,Aiport,NA,No Cars Available,15-07-2016,09:07:00,Morning,Friday,NA,NA,NA
5852,City,Aiport,NA,No Cars Available,15-07-2016,09:07:00,Morning,Friday,NA,NA,NA
5840,City,Aiport,NA,No Cars Available,15-07-2016,09:07:00,Morning,Friday,NA,NA,NA
5859,City,Aiport,NA,No Cars Available,15-07-2016,09:11:00,Morning,Friday,NA,NA,NA
5858,City,Aiport,NA,No Cars Available,15-07-2016,09:14:00,Morning,Friday,NA,NA,NA
5863,City,Aiport,NA,No Cars Available,15-07-2016,09:15:00,Morning,Friday,NA,NA,NA
5882,City,Aiport,NA,No Cars Available,15-07-2016,09:32:00,Morning,Friday,NA,NA,NA
5885,City,Aiport,NA,No Cars Available,15-07-2016,09:34:00,Morning,Friday,NA,NA,NA
5881,City,Aiport,NA,No Cars Available,15-07-2016,09:36:00,Morning,Friday,NA,NA,NA
5889,City,Aiport,NA,No Cars Available,15-07-2016,09:38:00,Morning,Friday,NA,NA,NA
5909,City,Aiport,NA,No Cars Available,15-07-2016,10:00:00,Morning,Friday,NA,NA,NA
5922,City,Aiport,NA,No Cars Available,15-07-2016,10:07:00,Morning,Friday,NA,NA,NA
5931,City,Aiport,NA,No Cars Available,15-07-2016,10:10:00,Morning,Friday,NA,NA,NA
5930,City,Aiport,NA,No Cars Available,15-07-2016,10:12:00,Morning,Friday,NA,NA,NA
5934,Airport,City,NA,No Cars Available,15-07-2016,10:12:00,Morning,Friday,NA,NA,NA
5939,City,Aiport,NA,No Cars Available,15-07-2016,10:18:00,Morning,Friday,NA,NA,NA
5937,City,Aiport,NA,No Cars Available,15-07-2016,10:20:00,Morning,Friday,NA,NA,NA
5941,City,Aiport,NA,No Cars Available,15-07-2016,10:23:00,Morning,Friday,NA,NA,NA
5946,City,Aiport,NA,No Cars Available,15-07-2016,10:28:00,Morning,Friday,NA,NA,NA
5943,City,Aiport,NA,No Cars Available,15-07-2016,10:29:00,Morning,Friday,NA,NA,NA
5954,City,Aiport,NA,No Cars Available,15-07-2016,10:44:00,Morning,Friday,NA,NA,NA
5951,City,Aiport,NA,No Cars Available,15-07-2016,10:49:00,Morning,Friday,NA,NA,NA
5959,City,Aiport,NA,No Cars Available,15-07-2016,10:53:00,Morning,Friday,NA,NA,NA
5969,City,Aiport,NA,No Cars Available,15-07-2016,10:55:00,Morning,Friday,NA,NA,NA
5965,City,Aiport,NA,No Cars Available,15-07-2016,10:57:00,Morning,Friday,NA,NA,NA
5963,City,Aiport,NA,No Cars Available,15-07-2016,10:58:00,Morning,Friday,NA,NA,NA
5968,City,Aiport,NA,No Cars Available,15-07-2016,11:08:00,Morning,Friday,NA,NA,NA
5974,City,Aiport,NA,No Cars Available,15-07-2016,11:14:00,Morning,Friday,NA,NA,NA
5975,City,Aiport,NA,No Cars Available,15-07-2016,11:15:00,Morning,Friday,NA,NA,NA
5982,City,Aiport,NA,No Cars Available,15-07-2016,11:38:00,Morning,Friday,NA,NA,NA
5985,City,Aiport,NA,No Cars Available,15-07-2016,11:41:00,Morning,Friday,NA,NA,NA
5984,City,Aiport,NA,No Cars Available,15-07-2016,11:44:00,Morning,Friday,NA,NA,NA
5995,City,Aiport,NA,No Cars Available,15-07-2016,11:52:00,Morning,Friday,NA,NA,NA
5991,City,Aiport,NA,No Cars Available,15-07-2016,11:52:00,Morning,Friday,NA,NA,NA
5997,City,Aiport,NA,No Cars Available,15-07-2016,11:54:00,Morning,Friday,NA,NA,NA
5993,City,Aiport,NA,No Cars Available,15-07-2016,11:56:00,Morning,Friday,NA,NA,NA
5999,City,Aiport,NA,No Cars Available,15-07-2016,12:00:00,Night,Friday,NA,NA,NA
5998,Airport,City,NA,No Cars Available,15-07-2016,12:05:00,Afternoon,Friday,NA,NA,NA
6005,City,Aiport,NA,No Cars Available,15-07-2016,12:12:00,Afternoon,Friday,NA,NA,NA
6008,City,Aiport,NA,No Cars Available,15-07-2016,12:14:00,Afternoon,Friday,NA,NA,NA
6011,City,Aiport,NA,No Cars Available,15-07-2016,12:21:00,Afternoon,Friday,NA,NA,NA
6015,City,Aiport,NA,No Cars Available,15-07-2016,12:28:00,Afternoon,Friday,NA,NA,NA
6012,Airport,City,NA,No Cars Available,15-07-2016,12:29:00,Afternoon,Friday,NA,NA,NA
6018,City,Aiport,NA,No Cars Available,15-07-2016,12:34:00,Afternoon,Friday,NA,NA,NA
6019,City,Aiport,NA,No Cars Available,15-07-2016,12:40:00,Afternoon,Friday,NA,NA,NA
6023,City,Aiport,NA,No Cars Available,15-07-2016,12:42:00,Afternoon,Friday,NA,NA,NA
6025,City,Aiport,NA,No Cars Available,15-07-2016,12:45:00,Afternoon,Friday,NA,NA,NA
6022,City,Aiport,NA,No Cars Available,15-07-2016,12:50:00,Afternoon,Friday,NA,NA,NA
6029,City,Aiport,NA,No Cars Available,15-07-2016,12:51:00,Afternoon,Friday,NA,NA,NA
6028,Airport,City,NA,No Cars Available,15-07-2016,12:52:00,Afternoon,Friday,NA,NA,NA
6034,City,Aiport,NA,No Cars Available,15-07-2016,12:57:00,Afternoon,Friday,NA,NA,NA
6036,City,Aiport,NA,No Cars Available,15-07-2016,13:04:00,Afternoon,Friday,NA,NA,NA
6040,City,Aiport,NA,No Cars Available,15-07-2016,13:09:00,Afternoon,Friday,NA,NA,NA
6041,Airport,City,NA,No Cars Available,15-07-2016,13:10:00,Afternoon,Friday,NA,NA,NA
6038,City,Aiport,NA,No Cars Available,15-07-2016,13:10:00,Afternoon,Friday,NA,NA,NA
6043,City,Aiport,NA,No Cars Available,15-07-2016,13:14:00,Afternoon,Friday,NA,NA,NA
6044,City,Aiport,NA,No Cars Available,15-07-2016,13:17:00,Afternoon,Friday,NA,NA,NA
6047,City,Aiport,NA,No Cars Available,15-07-2016,13:25:00,Afternoon,Friday,NA,NA,NA
6048,City,Aiport,NA,No Cars Available,15-07-2016,13:29:00,Afternoon,Friday,NA,NA,NA
6051,City,Aiport,NA,No Cars Available,15-07-2016,13:30:00,Afternoon,Friday,NA,NA,NA
6052,City,Aiport,NA,No Cars Available,15-07-2016,13:34:00,Afternoon,Friday,NA,NA,NA
6054,City,Aiport,NA,No Cars Available,15-07-2016,13:35:00,Afternoon,Friday,NA,NA,NA
6053,City,Aiport,NA,No Cars Available,15-07-2016,13:35:00,Afternoon,Friday,NA,NA,NA
6061,City,Aiport,NA,No Cars Available,15-07-2016,13:41:00,Afternoon,Friday,NA,NA,NA
6059,Airport,City,NA,No Cars Available,15-07-2016,13:44:00,Afternoon,Friday,NA,NA,NA
6060,City,Aiport,NA,No Cars Available,15-07-2016,13:44:00,Afternoon,Friday,NA,NA,NA
6065,City,Aiport,NA,No Cars Available,15-07-2016,13:57:00,Afternoon,Friday,NA,NA,NA
6068,City,Aiport,NA,No Cars Available,15-07-2016,13:58:00,Afternoon,Friday,NA,NA,NA
6071,City,Aiport,NA,No Cars Available,15-07-2016,14:00:00,Afternoon,Friday,NA,NA,NA
6070,City,Aiport,NA,No Cars Available,15-07-2016,14:04:00,Afternoon,Friday,NA,NA,NA
6072,City,Aiport,NA,No Cars Available,15-07-2016,14:05:00,Afternoon,Friday,NA,NA,NA
6069,City,Aiport,NA,No Cars Available,15-07-2016,14:06:00,Afternoon,Friday,NA,NA,NA
6077,City,Aiport,NA,No Cars Available,15-07-2016,14:10:00,Afternoon,Friday,NA,NA,NA
6075,City,Aiport,NA,No Cars Available,15-07-2016,14:10:00,Afternoon,Friday,NA,NA,NA
6078,City,Aiport,NA,No Cars Available,15-07-2016,14:18:00,Afternoon,Friday,NA,NA,NA
6084,City,Aiport,NA,No Cars Available,15-07-2016,14:21:00,Afternoon,Friday,NA,NA,NA
6085,City,Aiport,NA,No Cars Available,15-07-2016,14:23:00,Afternoon,Friday,NA,NA,NA
6083,City,Aiport,NA,No Cars Available,15-07-2016,14:26:00,Afternoon,Friday,NA,NA,NA
6094,City,Aiport,NA,No Cars Available,15-07-2016,14:35:00,Afternoon,Friday,NA,NA,NA
6097,City,Aiport,NA,No Cars Available,15-07-2016,14:36:00,Afternoon,Friday,NA,NA,NA
6092,Airport,City,NA,No Cars Available,15-07-2016,14:38:00,Afternoon,Friday,NA,NA,NA
6096,City,Aiport,NA,No Cars Available,15-07-2016,14:38:00,Afternoon,Friday,NA,NA,NA
6095,City,Aiport,NA,No Cars Available,15-07-2016,14:40:00,Afternoon,Friday,NA,NA,NA
6099,City,Aiport,NA,No Cars Available,15-07-2016,14:41:00,Afternoon,Friday,NA,NA,NA
6109,City,Aiport,NA,No Cars Available,15-07-2016,15:01:00,Afternoon,Friday,NA,NA,NA
6105,City,Aiport,NA,No Cars Available,15-07-2016,15:02:00,Afternoon,Friday,NA,NA,NA
6110,City,Aiport,NA,No Cars Available,15-07-2016,15:05:00,Afternoon,Friday,NA,NA,NA
6104,City,Aiport,NA,No Cars Available,15-07-2016,15:08:00,Afternoon,Friday,NA,NA,NA
6115,Airport,City,NA,No Cars Available,15-07-2016,15:12:00,Afternoon,Friday,NA,NA,NA
6119,City,Aiport,NA,No Cars Available,15-07-2016,15:24:00,Afternoon,Friday,NA,NA,NA
6121,City,Aiport,NA,No Cars Available,15-07-2016,15:27:00,Afternoon,Friday,NA,NA,NA
6126,City,Aiport,NA,No Cars Available,15-07-2016,15:28:00,Afternoon,Friday,NA,NA,NA
6123,City,Aiport,NA,No Cars Available,15-07-2016,15:29:00,Afternoon,Friday,NA,NA,NA
6125,City,Aiport,NA,No Cars Available,15-07-2016,15:32:00,Afternoon,Friday,NA,NA,NA
6127,City,Aiport,NA,No Cars Available,15-07-2016,15:34:00,Afternoon,Friday,NA,NA,NA
6130,City,Aiport,NA,No Cars Available,15-07-2016,15:37:00,Afternoon,Friday,NA,NA,NA
6128,City,Aiport,NA,No Cars Available,15-07-2016,15:38:00,Afternoon,Friday,NA,NA,NA
6135,City,Aiport,NA,No Cars Available,15-07-2016,15:42:00,Afternoon,Friday,NA,NA,NA
6134,City,Aiport,NA,No Cars Available,15-07-2016,15:46:00,Afternoon,Friday,NA,NA,NA
6136,City,Aiport,NA,No Cars Available,15-07-2016,15:46:00,Afternoon,Friday,NA,NA,NA
6137,Airport,City,NA,No Cars Available,15-07-2016,15:50:00,Afternoon,Friday,NA,NA,NA
6138,City,Aiport,NA,No Cars Available,15-07-2016,15:52:00,Afternoon,Friday,NA,NA,NA
6143,City,Aiport,NA,No Cars Available,15-07-2016,15:54:00,Afternoon,Friday,NA,NA,NA
6144,City,Aiport,NA,No Cars Available,15-07-2016,16:07:00,Evening,Friday,NA,NA,NA
6149,City,Aiport,NA,No Cars Available,15-07-2016,16:18:00,Evening,Friday,NA,NA,NA
